Attaching to 221_zk_1, 221_kafka_1, 221_connect_1
zk_1       | ZooKeeper JMX enabled by default
connect_1  | [2019-07-01 12:39:08,261] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-9 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,261] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-7 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,261] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-13 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,262] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-11 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,262] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-1 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,263] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-5 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,263] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-3 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,263] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-23 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,264] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-17 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,265] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-15 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,266] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-21 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,266] INFO [Consumer clientId=consumer-1, groupId=connect-cluster-A] Resetting offset for partition connect-offsets-19 to offset 0. (org.apache.kafka.clients.consumer.internals.Fetcher:584)
connect_1  | [2019-07-01 12:39:08,267] INFO Finished reading KafkaBasedLog for topic connect-offsets (org.apache.kafka.connect.util.KafkaBasedLog:158)
connect_1  | [2019-07-01 12:39:08,268] INFO Started KafkaBasedLog for topic connect-offsets (org.apache.kafka.connect.util.KafkaBasedLog:160)
connect_1  | [2019-07-01 12:39:08,268] INFO Finished reading offsets topic and starting KafkaOffsetBackingStore (org.apache.kafka.connect.storage.KafkaOffsetBackingStore:110)
connect_1  | [2019-07-01 12:39:08,269] INFO Worker started (org.apache.kafka.connect.runtime.Worker:167)
connect_1  | [2019-07-01 12:39:08,270] INFO Starting KafkaBasedLog with topic connect-status (org.apache.kafka.connect.util.KafkaBasedLog:125)
connect_1  | [2019-07-01 12:39:08,272] INFO AdminClientConfig values:
connect_1  |    bootstrap.servers = [kafka:9092]
connect_1  |    client.dns.lookup = default
connect_1  |    client.id =
connect_1  |    connections.max.idle.ms = 300000
connect_1  |    metadata.max.age.ms = 300000
connect_1  |    metric.reporters = []
connect_1  |    metrics.num.samples = 2
connect_1  |    metrics.recording.level = INFO
connect_1  |    metrics.sample.window.ms = 30000
connect_1  |    receive.buffer.bytes = 65536
connect_1  |    reconnect.backoff.max.ms = 1000
connect_1  |    reconnect.backoff.ms = 50
connect_1  |    request.timeout.ms = 120000
connect_1  |    retries = 5
connect_1  |    retry.backoff.ms = 100
connect_1  |    sasl.client.callback.handler.class = null
connect_1  |    sasl.jaas.config = null
connect_1  |    sasl.kerberos.kinit.cmd = /usr/bin/kinit
connect_1  |    sasl.kerberos.min.time.before.relogin = 60000
connect_1  |    sasl.kerberos.service.name = null
connect_1  |    sasl.kerberos.ticket.renew.jitter = 0.05
connect_1  |    sasl.kerberos.ticket.renew.window.factor = 0.8
connect_1  |    sasl.login.callback.handler.class = null
connect_1  |    sasl.login.class = null
connect_1  |    sasl.login.refresh.buffer.seconds = 300
connect_1  |    sasl.login.refresh.min.period.seconds = 60
connect_1  |    sasl.login.refresh.window.factor = 0.8
connect_1  |    sasl.login.refresh.window.jitter = 0.05
connect_1  |    sasl.mechanism = GSSAPI
connect_1  |    security.protocol = PLAINTEXT
connect_1  |    send.buffer.bytes = 131072
connect_1  |    ssl.cipher.suites = null
connect_1  |    ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
connect_1  |    ssl.endpoint.identification.algorithm = https
connect_1  |    ssl.key.password = null
connect_1  |    ssl.keymanager.algorithm = SunX509
connect_1  |    ssl.keystore.location = null
connect_1  |    ssl.keystore.password = null
connect_1  |    ssl.keystore.type = JKS
connect_1  |    ssl.protocol = TLS
connect_1  |    ssl.provider = null
connect_1  |    ssl.secure.random.implementation = null
connect_1  |    ssl.trustmanager.algorithm = PKIX
connect_1  |    ssl.truststore.location = null
connect_1  |    ssl.truststore.password = null
connect_1  |    ssl.truststore.type = JKS
connect_1  |  (org.apache.kafka.clients.admin.AdminClientConfig:279)
connect_1  | [2019-07-01 12:39:08,277] WARN The configuration 'config.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,279] WARN The configuration 'status.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,299] WARN The configuration 'group.id' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,300] WARN The configuration 'plugin.path' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,300] WARN The configuration 'internal.key.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,300] WARN The configuration 'config.storage.replication.factor' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,301] WARN The configuration 'offset.flush.interval.ms' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,301] WARN The configuration 'internal.key.converter' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,302] WARN The configuration 'key.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,303] WARN The configuration 'port' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,305] WARN The configuration 'internal.value.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,306] WARN The configuration 'status.storage.replication.factor' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,306] WARN The configuration 'value.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,307] WARN The configuration 'internal.value.converter' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,307] WARN The configuration 'offset.storage.replication.factor' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,307] WARN The configuration 'offset.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,308] WARN The configuration 'value.converter' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,308] WARN The configuration 'key.converter' was supplied but isn't a known config. (org.apache.kafka.clients.admin.AdminClientConfig:287)
connect_1  | [2019-07-01 12:39:08,310] INFO Kafka version: 2.2.0 (org.apache.kafka.common.utils.AppInfoParser:109)
connect_1  | [2019-07-01 12:39:08,311] INFO Kafka commitId: 05fcfde8f69b0349 (org.apache.kafka.common.utils.AppInfoParser:110)
kafka_1    | [2019-07-01 12:39:08,375] INFO [Admin Manager on Broker 0]: Error processing create topic request for topic connect-status with arguments (numPartitions=5, replicationFactor=1, replicasAssignments={}, configs={cleanup.policy=compact}) (kafka.server.AdminManager)
kafka_1    | org.apache.kafka.common.errors.TopicExistsException: Topic 'connect-status' already exists.
connect_1  | [2019-07-01 12:39:08,382] INFO ProducerConfig values:
connect_1  |    acks = all
connect_1  |    batch.size = 16384
connect_1  |    bootstrap.servers = [kafka:9092]
connect_1  |    buffer.memory = 33554432
connect_1  |    client.dns.lookup = default
connect_1  |    client.id =
connect_1  |    compression.type = none
connect_1  |    connections.max.idle.ms = 540000
connect_1  |    delivery.timeout.ms = 120000
connect_1  |    enable.idempotence = false
connect_1  |    interceptor.classes = []
connect_1  |    key.serializer = class org.apache.kafka.common.serialization.StringSerializer
connect_1  |    linger.ms = 0
connect_1  |    max.block.ms = 60000
connect_1  |    max.in.flight.requests.per.connection = 1
connect_1  |    max.request.size = 1048576
connect_1  |    metadata.max.age.ms = 300000
connect_1  |    metric.reporters = []
connect_1  |    metrics.num.samples = 2
connect_1  |    metrics.recording.level = INFO
connect_1  |    metrics.sample.window.ms = 30000
connect_1  |    partitioner.class = class org.apache.kafka.clients.producer.internals.DefaultPartitioner
connect_1  |    receive.buffer.bytes = 32768
connect_1  |    reconnect.backoff.max.ms = 1000
connect_1  |    reconnect.backoff.ms = 50
connect_1  |    request.timeout.ms = 30000
connect_1  |    retries = 0
connect_1  |    retry.backoff.ms = 100
connect_1  |    sasl.client.callback.handler.class = null
connect_1  |    sasl.jaas.config = null
connect_1  |    sasl.kerberos.kinit.cmd = /usr/bin/kinit
connect_1  |    sasl.kerberos.min.time.before.relogin = 60000
connect_1  |    sasl.kerberos.service.name = null
connect_1  |    sasl.kerberos.ticket.renew.jitter = 0.05
connect_1  |    sasl.kerberos.ticket.renew.window.factor = 0.8
connect_1  |    sasl.login.callback.handler.class = null
connect_1  |    sasl.login.class = null
connect_1  |    sasl.login.refresh.buffer.seconds = 300
connect_1  |    sasl.login.refresh.min.period.seconds = 60
connect_1  |    sasl.login.refresh.window.factor = 0.8
connect_1  |    sasl.login.refresh.window.jitter = 0.05
connect_1  |    sasl.mechanism = GSSAPI
connect_1  |    security.protocol = PLAINTEXT
connect_1  |    send.buffer.bytes = 131072
connect_1  |    ssl.cipher.suites = null
connect_1  |    ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
connect_1  |    ssl.endpoint.identification.algorithm = https
connect_1  |    ssl.key.password = null
connect_1  |    ssl.keymanager.algorithm = SunX509
connect_1  |    ssl.keystore.location = null
connect_1  |    ssl.keystore.password = null
connect_1  |    ssl.keystore.type = JKS
connect_1  |    ssl.protocol = TLS
connect_1  |    ssl.provider = null
connect_1  |    ssl.secure.random.implementation = null
connect_1  |    ssl.trustmanager.algorithm = PKIX
connect_1  |    ssl.truststore.location = null
connect_1  |    ssl.truststore.password = null
connect_1  |    ssl.truststore.type = JKS
connect_1  |    transaction.timeout.ms = 60000
connect_1  |    transactional.id = null
connect_1  |    value.serializer = class org.apache.kafka.common.serialization.ByteArraySerializer
connect_1  |  (org.apache.kafka.clients.producer.ProducerConfig:279)
connect_1  | [2019-07-01 12:39:08,387] WARN The configuration 'group.id' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,388] WARN The configuration 'plugin.path' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,388] WARN The configuration 'internal.key.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,389] WARN The configuration 'status.storage.replication.factor' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,389] WARN The configuration 'offset.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,390] WARN The configuration 'value.converter' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,390] WARN The configuration 'key.converter' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,390] WARN The configuration 'config.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,391] WARN The configuration 'status.storage.topic' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,391] WARN The configuration 'config.storage.replication.factor' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,391] WARN The configuration 'offset.flush.interval.ms' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,392] WARN The configuration 'internal.key.converter' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,392] WARN The configuration 'key.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,393] WARN The configuration 'port' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
connect_1  | [2019-07-01 12:39:08,393] WARN The configuration 'internal.value.converter.schemas.enable' was supplied but isn't a known config. (org.apache.kafka.clients.producer.ProducerConfig:287)
